asset_id,event_idx_clean,true_state,reader_state,timestamp,rssi,phase,is_duplicate,is_false_read,is_delayed,sensor_corrupted,event_idx_obs,diag_class,operational_anomaly,sensing_anomaly,op_type,delta_t,phase_sin,phase_cos
3135,5,5,5,7.085417171166186,-65.94910664499324,4.379243422473206,0,0,0,0,5,0,0,0,none,1.1637905892356253,-0.9450183687771884,-0.3270172513395922
3135,6,6,6,8.204587345534533,-65.42056141706364,4.838828451890977,0,0,0,0,6,0,0,0,none,1.1191701743683469,-0.9920171736096355,0.12610284399469443
3135,7,7,7,10.81289874833434,-75.89195084058781,5.741374852885826,0,0,1,1,7,0,0,0,none,2.608311402799808,-0.5156879905667366,0.8567764564839777
3136,0,0,7,1.284207617978813,-41.88740784334468,0.663292753763943,0,1,0,1,0,1,0,1,none,0.0,0.6157147733934805,0.7879691096895963
3136,1,1,1,2.1018209156508036,-48.22833076605188,1.068921422788817,0,0,0,0,1,1,0,1,none,0.8176132976719905,0.8766821430868641,0.48107007804749524
3136,2,2,2,2.985361824272514,-44.02442290872894,1.8475152075276764,0,0,0,0,2,1,0,1,none,0.8835409086217103,0.9619570192932992,-0.27320082912090715
3136,3,3,3,4.508617396436616,-50.70402487818577,2.1449152272299523,0,0,0,0,3,1,0,1,none,1.5232555721641021,0.8396711492083646,-0.5430951677073773
3136,4,5,5,6.0555090991364295,-58.830392128027626,4.0273645411354035,0,0,0,0,4,1,0,1,none,1.5468917026998135,-0.7744035848072238,-0.6326919375475879
3136,4,5,5,6.116404686816939,-58.830392128027626,4.0273645411354035,1,0,0,1,5,1,0,1,none,0.06089558768050907,-0.7744035848072238,-0.6326919375475879
3136,5,6,7,7.007732326489369,-65.31763227638952,5.097594085641758,0,1,0,1,6,1,0,1,none,0.8913276396724301,-0.9267213840260827,0.37574922007740974
3137,0,0,0,0.9325204178145858,-42.02613402049505,0.09691379141579626,0,0,0,0,0,0,0,0,none,0.0,0.096762155684877,0.9953075329902892
3137,1,1,1,2.386034583127127,-47.109500947868476,0.9756207720114549,0,0,0,0,1,0,0,0,none,1.4535141653125412,0.8280500860855284,0.5606541312910741
3137,2,2,2,3.2715093871063763,-50.26813201020313,1.7675822863947086,0,0,0,0,2,0,0,0,none,0.8854748039792493,0.980700045930543,-0.19551833651049383
3137,3,3,3,4.013543601712256,-56.8166775063571,2.7508069463783715,0,0,0,0,3,0,0,0,none,0.74203421460588,0.38091500541467227,-0.9246100576188538
3137,4,4,4,4.998593238857986,-61.326473809072134,3.0746911973624007,0,0,0,0,4,0,0,0,none,0.98504963714573,0.06685156108442382,-0.997762932154014
3137,6,6,6,7.311539357568153,-61.89594525215183,5.133983896204941,0,0,0,0,5,0,0,0,none,2.3129461187101663,-0.9124374356528647,0.4092162338168226
3137,7,7,7,8.596815648062337,-73.09442273732309,5.957879550125542,0,0,0,0,6,0,0,0,none,1.2852762904941848,-0.3195985218211881,0.9475530512059531
3138,0,0,0,1.1277226106936036,-38.73502556891656,0.3287559668469187,0,0,0,0,0,0,0,0,none,0.0,0.3228658699114096,0.9464447316385404
3138,1,1,1,2.223310893938498,-43.53913633774228,0.733432386631998,0,0,0,0,1,0,0,0,none,1.0955882832448944,0.6694234283541812,0.7428810628697802
3138,2,2,2,3.0927171978931227,-45.15794988094927,1.7746640714518636,0,0,0,0,2,0,0,0,none,0.8694063039546247,0.9792908468956429,-0.2024584826240049
3138,4,4,4,5.59407703790779,-58.055816558145324,3.4052591879421468,0,0,0,0,3,0,0,0,none,2.5013598400146675,-0.26062211797977064,-0.965440889759564
3138,5,5,5,6.5503373113355154,-63.64362030305152,4.031666572290312,0,0,0,0,4,0,0,0,none,0.9562602734277252,-0.7771182707229264,-0.6293545847204169
3138,6,6,6,7.51069738576763,-68.52139105165551,4.992674227444553,0,0,0,0,5,0,0,0,none,0.9603600744321144,-0.9609765695770475,0.2766297755555789
3139,0,0,0,1.211445248216168,-45.816201089088615,0.3300561539080522,0,0,0,0,0,0,0,0,none,0.0,0.3240961518587162,0.9460241457544157
3139,1,1,1,3.2544578151214854,-45.4272804925793,0.8315730322895566,0,0,0,0,1,0,0,0,none,2.0430125669053174,0.7389920590543956,0.6737141357093116
3139,2,2,2,4.261328635357058,-47.020216247629,2.068593723682849,0,0,0,0,2,0,0,0,none,1.006870820235573,0.8786364164421603,-0.47749141112870164
3139,3,3,3,5.032349544155636,-55.12046105405507,2.3259200129050255,0,0,0,0,3,0,0,0,none,0.7710209087985778,0.7281867769225204,-0.6853787404896591
3139,4,4,4,5.6646423700320385,-60.91045224688842,3.0466263039497936,0,0,0,0,4,0,0,0,none,0.6322928258764025,0.0948236699539397,-0.9954940841694974
3139,5,5,5,6.917427718833494,-65.23678263959972,4.109144507134049,0,0,0,0,5,0,0,0,none,1.2527853488014555,-0.8234993067347519,-0.5673172761404176
3139,6,6,6,7.689103313416526,-66.75572168692769,5.044568368621629,0,0,0,0,6,0,0,0,none,0.7716755945830318,-0.9453338817996755,0.32610405075919724
3140,0,0,0,1.3671842449741034,-46.228124791053055,6.014406697916938,0,0,0,0,0,1,0,1,none,0.0,-0.26555409718142514,0.9640959607166489
3140,2,2,2,3.3962704627973483,-47.227171038072754,2.0573506226915996,0,0,0,0,1,1,0,1,none,2.029086217823245,0.8839492550457287,-0.46758284239704645
3140,3,3,5,4.0667057974450165,-52.980221959885974,2.7287393548388,0,1,0,1,2,1,0,1,none,0.6704353346476681,0.40122452153124866,-0.9159797395805327
3140,4,5,5,7.193768603800922,-56.2258003270281,3.85788333814552,0,0,1,1,3,1,0,1,none,3.127062806355905,-0.6565914575256072,-0.7542464172300712
3140,6,7,7,8.000566521487547,-71.34595173335809,5.344114751843108,0,0,0,0,4,1,0,1,none,0.8067979176866258,-0.8070095763400392,0.590538350740636
3141,0,0,0,0.6267224522367076,-50.347917891707574,6.021013042898513,0,0,0,0,0,1,0,1,none,0.0,-0.25917919812538587,0.9658292516066606
3141,1,1,1,1.2907978491810068,-49.60929451499911,1.6832345887022577,0,0,0,0,1,1,0,1,none,0.6640753969442992,0.9936854753794949,-0.11220149740456782
3141,3,3,3,3.3257042350822608,-53.48455003773926,2.9358831592914045,0,0,0,0,2,1,0,1,none,2.034906385901254,0.2042617467967552,-0.9789163083714247
3141,2,2,2,4.69909054133307,-54.98289114509102,1.258611382828704,0,0,1,1,3,1,0,1,none,1.3733863062508092,0.9516647611791514,0.3071387021035101
3141,4,4,5,4.949074642797327,-67.11448471494835,3.9300760964536128,0,1,0,1,4,1,0,1,none,0.24998410146425698,-0.7092850343037904,-0.7049217971609836
3141,5,5,6,6.341300545874655,-67.54051298209599,4.916278125780835,0,1,0,1,5,1,0,1,none,1.3922259030773283,-0.9792865139102087,0.20247944012563496
3141,6,6,6,7.142587667272497,-67.64678858842106,5.267309556871671,0,0,0,0,6,1,0,1,none,0.8012871213978414,-0.8499422892772255,0.5268757964626855
3141,7,7,5,8.009531419045285,-66.90791476861276,5.856365854401185,0,1,0,1,7,1,0,1,none,0.866943751772788,-0.4139776903078746,0.9102870272212812
3142,0,0,0,0.7556785086850211,-41.44146669734243,0.2950958348605692,0,0,0,0,0,2,1,0,unauthorized_jump,0.0,0.29083154378828,0.9567742749142693
3142,1,1,1,1.7864467000002142,-42.629085322277014,0.7332559656820963,0,0,0,0,1,2,1,0,unauthorized_jump,1.0307681913151931,0.6692923581544007,0.7429991516254386
3142,2,2,2,2.651358471323346,-49.701504482451575,1.9036990765921127,0,0,0,0,2,2,1,0,unauthorized_jump,0.8649117713231316,0.9450977433613913,-0.32678778357399746
3142,3,3,3,3.494492056190892,-55.638186805819814,2.1108987514400828,0,0,0,0,3,2,1,0,unauthorized_jump,0.8431335848675463,0.8576560166683652,-0.5142238394634703
3142,4,6,6,4.0654565039840875,-68.18370947979308,4.800834151123161,0,0,0,0,4,2,1,0,unauthorized_jump,0.5709644477931954,-0.9960912748993135,0.08832990472914776
3142,5,7,7,5.016764748315195,-70.21905790154496,5.68452253493869,0,0,0,0,5,2,1,0,unauthorized_jump,0.9513082443311074,-0.5635383071885536,0.8260899323506246
3143,1,1,1,2.6616798838240903,-49.57957963966816,0.5387454804814928,0,0,0,0,0,0,0,0,none,0.0,0.5130595750748904,0.8583529998922197
3143,1,1,1,2.736307814983172,-49.57957963966816,0.5387454804814928,1,0,0,1,1,0,0,0,none,0.07462793115908184,0.5130595750748904,0.8583529998922197
3143,2,2,2,3.4147073534275707,-54.517197232584294,1.5823601309362436,0,0,0,0,2,0,0,0,none,0.6783995384443986,0.9999331399619477,-0.011563546421403264
3143,3,3,3,4.545627598774987,-52.43055060537249,2.846871799263748,0,0,0,0,3,0,0,0,none,1.1309202453474159,0.2904727516206922,-0.9568832638132531
3143,4,4,4,5.557967770818547,-55.59139362821534,3.7333371895099496,0,0,0,0,4,0,0,0,none,1.0123401720435607,-0.5578097814237983,-0.8299688233590069
3143,6,6,6,7.502357212411441,-65.53485613505406,4.872614464076954,0,0,0,0,5,0,0,0,none,1.944389441592894,-0.9871913346217124,0.15954080621521985
3143,5,5,5,7.926028264108865,-67.54988085712891,3.9743019037428144,0,0,1,1,6,0,0,0,none,0.4236710516974238,-0.7397570679095415,-0.6728740450321129
3143,7,7,7,8.677714048958634,-72.37886871818785,5.4524400951586625,0,0,0,0,7,0,0,0,none,0.7516857848497693,-0.7384340916907017,0.6743256574007311
3144,0,0,0,0.9504488771483227,-36.25279642797793,0.3144105822256408,0,0,0,0,0,2,1,0,unauthorized_jump,0.0,0.30925600115734214,0.9509788250787554
3144,1,1,1,2.693866341976345,-44.98996299524356,1.096130437212988,0,0,0,0,1,2,1,0,unauthorized_jump,1.7434174648280223,0.8894454735243504,0.4570412996951633
3144,2,4,4,3.637321248046296,-60.20636437318139,3.430552634837804,0,0,0,0,2,2,1,0,unauthorized_jump,0.9434549060699511,-0.28495547903645624,-0.9585407528984377
3144,3,5,5,5.375324405559568,-63.23215394362442,4.348343025783717,0,0,0,0,3,2,1,0,unauthorized_jump,1.7380031575132722,-0.9344638818241772,-0.35605793568756516
3144,4,6,6,6.5624864238740015,-66.19497902361734,4.74160670242355,0,0,0,0,4,2,1,0,unauthorized_jump,1.1871620183144334,-0.9995731927236278,0.029213565141783915
3144,5,7,7,7.401133178505569,-71.52177928133545,5.776031358075764,0,0,0,0,5,2,1,0,unauthorized_jump,0.8386467546315677,-0.48569139783011317,0.874130348445717
3145,1,1,4,3.5729517191490245,-53.026821881682494,1.1997792110855021,0,1,1,1,0,1,0,1,none,0.0,0.9319590586752039,0.36256352954100035
3145,2,2,2,3.632550415697926,-50.85863100002855,2.239909233859443,0,0,0,0,1,1,0,1,none,0.059598696548901486,0.7843722296828246,-0.6202904201278577
3145,2,2,2,3.69222077122291,-50.85863100002855,2.239909233859443,1,0,0,1,2,1,0,1,none,0.05967035552498379,0.7843722296828246,-0.6202904201278577
3145,3,3,3,4.502065387566638,-58.539530852382796,2.3538904274516588,0,0,0,0,3,1,0,1,none,0.8098446163437285,0.7087341212233976,-0.7054756873299733
3145,4,4,4,6.12837249909207,-54.93646660438772,3.0809497016038874,0,0,0,0,4,1,0,1,none,1.6263071115254313,0.06060578906053231,-0.9981617796391276
3145,6,6,6,8.638000489011748,-59.523624179975826,5.140055726072609,0,0,0,0,5,1,0,1,none,2.5096279899196787,-0.909935940151644,0.41474882136100616
3145,7,7,7,11.095798418395445,-72.58290627845118,5.772795839690906,0,0,1,1,6,1,0,1,none,2.4577979293836965,-0.4885171154614032,0.8725543122930917
3145,7,7,7,11.227620380113715,-72.58290627845118,5.772795839690906,1,0,1,1,7,1,0,1,none,0.13182196171826988,-0.4885171154614032,0.8725543122930917
3146,1,1,1,2.066823272099807,-48.97367078582595,1.4172350589809695,0,0,0,0,0,2,1,0,unauthorized_jump,0.0,0.988232619748145,0.15295845601246846
3146,2,2,2,3.0885388653887222,-53.94980556385454,2.2777416264011077,0,0,0,0,1,2,1,0,unauthorized_jump,1.0217155932889153,0.7603494915625585,-0.6495141651115538
3146,3,6,6,4.376576135236083,-63.49238537154576,4.855550615281527,0,0,0,0,2,2,1,0,unauthorized_jump,1.2880372698473606,-0.9897698635034188,0.1426731134461703
3146,4,7,7,5.9414449431665854,-72.86531158961498,6.032428908687336,0,0,0,0,3,2,1,0,unauthorized_jump,1.5648688079305026,-0.2481367723048582,0.9687250085706093
3147,0,0,0,0.7104475855693096,-36.26377727846095,0.26683584470334837,0,0,0,0,0,2,1,0,mandatory_skip,0.0,0.26368058575061953,0.9646100500711208
3147,1,1,1,1.2869889194191875,-47.24120238809794,1.1212015883568225,0,0,0,0,1,2,1,0,mandatory_skip,0.5765413338498778,0.9006233032162552,0.4346005818033857
3147,2,2,2,1.8529153104362193,-50.05849655546679,1.5980308782431907,0,0,0,0,2,2,1,0,mandatory_skip,0.5659263910170318,0.999629162526044,-0.027231184834303188
3147,3,3,7,2.6444005456977697,-54.81941652126435,2.574567797021244,0,1,0,1,3,2,1,0,mandatory_skip,0.7914852352615505,0.5371248880039833,-0.8435027295075627
3147,4,4,4,3.350790427809379,-58.26218489850969,3.2469990923790006,0,0,0,0,4,2,1,0,mandatory_skip,0.7063898821116092,-0.10521136051415483,-0.9944498829095213
3147,5,5,5,4.220910858590307,-66.08946571248444,4.344322222491205,0,0,0,0,5,2,1,0,mandatory_skip,0.8701204307809283,-0.9330246930987667,-0.359812342851037
3147,6,7,7,5.0898703531831,-72.28146864345645,5.536782914706896,0,0,0,0,6,2,1,0,mandatory_skip,0.8689594945927928,-0.6790020251738279,0.7341363972790345
3148,0,0,0,0.6996441000100633,-41.53754047000359,0.1327538681961434,0,0,0,0,0,0,0,0,none,0.0,0.13236427837313405,0.9912011389272913
3148,1,1,1,1.9158796294773104,-47.93687912452196,0.8701212330725281,0,0,0,0,1,0,0,0,none,1.2162355294672471,0.764407105712037,0.6447338805561149
3148,2,2,2,3.0270637055757366,-51.94158921746373,1.6082744386930103,0,0,0,0,2,0,0,0,none,1.1111840760984262,0.9992977777656809,-0.037469338832863124
3148,3,3,3,4.197652026274849,-59.83903114644209,2.7849069802887385,0,0,0,0,3,0,0,0,none,1.1705883206991121,0.349170436301352,-0.937059233140106
3148,5,5,5,6.445299401812195,-64.06705925943615,4.456290968301101,0,0,0,0,4,0,0,0,none,2.2476473755373467,-0.9673857439153686,-0.2533077623550232
3148,6,6,6,7.646400932111003,-66.78506627164121,5.009632036822825,0,0,0,0,5,0,0,0,none,1.201101530298808,-0.9561475899958835,0.2928852781296184
3148,7,7,7,9.016272314621375,-75.06839078082699,5.742342838558948,0,0,0,0,6,0,0,0,none,1.3698713825103717,-0.5148584017624667,0.8572752335945548
3149,0,0,1,1.2818151886119205,-47.765542352464884,0.22609288435790323,0,1,0,1,0,2,1,0,excess_dwell,0.0,0.2241715659127804,0.9745496955190186
3149,1,1,1,2.1544895420929207,-46.712472645066185,1.1837467071277248,0,0,0,0,1,2,1,0,excess_dwell,0.8726743534810002,0.926026733107285,0.37745793086203533
3149,2,2,2,3.1931932685068203,-47.8455412122102,1.8058444112153111,0,0,0,0,2,2,1,0,excess_dwell,1.0387037264138996,0.9725031440883606,-0.2328897480316671
3149,4,4,4,6.26179200512491,-60.13693876222305,3.3763331257983187,0,0,0,0,3,2,1,0,excess_dwell,3.06859873661809,-0.232590583174535,-0.9725747378060617
3149,3,3,3,7.321571256343371,-55.49121196032148,2.4821604924656104,0,0,1,1,4,2,1,0,excess_dwell,1.059779251218461,0.6126681648499038,-0.7903402556996898
3149,5,5,5,7.36392341256783,-64.93245909138328,3.70038639803961,0,0,0,0,5,2,1,0,excess_dwell,0.042352156224459314,-0.5301638055368048,-0.8478952407572136
3149,6,5,5,8.57022725189935,-59.844744312751985,3.713398795474562,0,0,0,0,6,2,1,0,excess_dwell,1.20630383933152,-0.5411517603416024,-0.840924950443965
3149,7,5,5,9.23443187458228,-61.76199285999505,4.2474301278422555,0,0,0,0,7,2,1,0,excess_dwell,0.664204622682929,-0.8938400163082387,-0.44838602258108745
3149,8,5,5,9.960887306056074,-61.70373826131635,4.356909511880607,0,0,0,0,8,2,1,0,excess_dwell,0.726455431473795,-0.9374797224154863,-0.3480398972241297
3149,8,5,5,10.090553685730459,-61.70373826131635,4.356909511880607,1,0,0,1,9,2,1,0,excess_dwell,0.12966637967438466,-0.9374797224154863,-0.3480398972241297
3149,9,6,6,11.341282567823319,-71.57118116078091,4.844092374339542,0,0,0,0,10,2,1,0,excess_dwell,1.2507288820928597,-0.9913396372733558,0.1313229742685239
3149,10,7,7,12.440501404488284,-70.85078125884276,5.7991372846555365,0,0,0,0,11,2,1,0,excess_dwell,1.0992188366649653,-0.46536595769755384,0.8851183680255644
3150,0,0,0,0.8201102300695056,-44.06892658457143,0.7247309855535327,0,0,0,0,0,0,0,0,none,0.0,0.6629340615129482,0.7486777878940624
3150,1,1,1,2.9298077108564513,-48.72603760274056,1.1084215758743734,0,0,0,0,1,0,0,0,none,2.109697480786946,0.8949957057239285,0.4460747546496294
3150,2,2,2,4.310401601155235,-51.507039985962,2.125579074111714,0,0,0,0,2,0,0,0,none,1.3805938902987833,0.8500149000576752,-0.5267586446181405
3150,3,3,3,5.5361989819018405,-57.31680533292438,2.563186895833538,0,0,0,0,3,0,0,0,none,1.2257973807466058,0.5466897168339924,-0.8373352694757156
3150,3,3,3,5.646654258025982,-57.31680533292438,2.563186895833538,1,0,0,1,4,0,0,0,none,0.1104552761241413,0.5466897168339924,-0.8373352694757156
3150,4,4,4,7.079931556995822,-59.16047414204426,3.097161060894754,0,0,0,0,5,0,0,0,none,1.4332772989698404,0.04441697491156007,-0.9990130791634841
3150,5,5,5,8.231453795073737,-69.28272230258597,3.81233133848069,0,0,0,0,6,0,0,0,none,1.1515222380779147,-0.621564814783487,-0.7833627391082432
3150,6,6,6,9.961903241608972,-67.90398427478665,4.89168278960814,0,0,0,0,7,0,0,0,none,1.7304494465352356,-0.9839698764870186,0.17833474750065226
3150,7,7,7,10.552394710501309,-72.34218248768961,5.694172893007747,0,0,0,0,8,0,0,0,none,0.5904914688923366,-0.5555401264908597,0.8314897280535217
3151,0,0,0,1.1994055291297614,-40.142387582664774,0.5780439519509534,0,0,0,0,0,0,0,0,none,0.0,0.5463867282973395,0.8375330101796163
3151,1,1,1,2.349819692122395,-47.45406584860039,1.2217813325480438,0,0,0,0,1,0,0,0,none,1.1504141629926337,0.9397100133991152,0.3419723537326295
3151,2,2,2,2.9088350770195923,-46.88441377161871,1.879627731266709,0,0,0,0,2,0,0,0,none,0.5590153848971973,0.952689409702286,-0.3039455356492505
3151,2,2,2,2.939743451745843,-46.88441377161871,1.879627731266709,1,0,0,1,3,0,0,0,none,0.03090837472625063,0.952689409702286,-0.3039455356492505
3151,3,3,3,4.210371419816448,-53.80840073697356,2.3118285769834275,0,0,0,0,4,0,0,0,none,1.2706279680706047,0.7377721315952684,-0.6750498365612526
3151,4,4,4,5.594530169478007,-60.17654125426054,3.2215806935656297,0,0,0,0,5,0,0,0,none,1.3841587496615597,-0.07990277219096376,-0.9968026620129979
3151,5,5,5,6.641036847698807,-62.79080950276591,4.066026257855332,0,0,0,0,6,0,0,0,none,1.0465066782207995,-0.7982797585706479,-0.6022868312161473
3151,6,6,6,7.495075900571356,-67.60471197777242,4.810531720552962,0,0,0,0,7,0,0,0,none,0.8540390528725492,-0.995187865675835,0.0979852642573171
3151,7,7,7,8.404397367644984,-69.3085605970644,5.565054431972078,0,0,0,0,8,0,0,0,none,0.909321467073628,-0.6579783022403445,0.7530368873972336
3152,1,1,1,1.6436574149699843,-44.61688015459709,1.3773525077471056,0,0,0,0,0,0,0,0,none,0.0,0.9813480173178395,0.19223961325997643
3152,2,2,2,2.985275742329442,-49.497384260087784,1.8195093264860471,0,0,0,0,1,0,0,0,none,1.3416183273594577,0.9692300281561915,-0.2461567641165851
3152,4,4,4,4.897393466913066,-56.42034259774876,3.4121500658435147,0,0,0,0,2,0,0,0,none,1.9121177245836236,-0.26726861293057524,-0.9636220672764642
3152,5,5,5,6.292604755194054,-63.52317931639269,4.193831797624786,0,0,0,0,3,0,0,0,none,1.3952112882809882,-0.8685351833792548,-0.4956275166214686
3152,3,3,3,6.610543932696791,-50.24657824823236,2.693592652079227,0,0,1,1,4,0,0,0,none,0.3179391775027369,0.433163772537839,-0.9013152312930184
3152,6,6,6,7.665733788932043,-68.24266303161117,4.725009266653405,0,0,0,0,5,0,0,0,none,1.055189856235252,-0.9999203652442193,0.012619951262465094
3152,7,7,7,8.705569966875185,-77.14190659824567,5.866906154277431,0,0,0,0,6,0,0,0,none,1.0398361779431422,-0.4043601739074577,0.9145998303944357
3152,7,7,7,8.835548895959247,-77.14190659824567,5.866906154277431,1,0,0,1,7,0,0,0,none,0.1299789290840625,-0.4043601739074577,0.9145998303944357
3153,0,0,0,2.2100383064085793,-48.383670335817555,0.8541058252412128,0,0,1,1,0,0,0,0,none,0.0,0.7539838405271195,0.6568929655765657
3153,1,1,1,2.3212480447123935,-46.258345497509495,1.2489177230298278,0,0,0,0,1,0,0,0,none,0.1112097383038142,0.9486427975072974,0.31634924172112167
3153,2,2,2,3.5957376350764854,-52.64592925503796,2.0740536034304142,0,0,1,1,2,0,0,0,none,1.2744895903640918,0.8760162875404042,-0.48228151940949177
3153,3,3,3,4.047271711509009,-61.37860881637757,3.0505329375166284,0,0,0,0,3,0,0,0,none,0.45153407643252397,0.09093392565303815,-0.9958569280601143
3153,4,4,4,5.064589184771471,-51.346820635674064,3.5273533668353196,0,0,0,0,4,0,0,0,none,1.0173174732624615,-0.37626405585802364,-0.9265124717289401
3153,5,5,6,6.299515303821887,-63.855018504194625,4.226477127899539,0,1,0,1,5,0,0,0,none,1.2349261190504164,-0.8842494681237727,-0.46701485856750335
3153,6,6,6,6.8277512897387025,-66.52939151520606,4.941085461383214,0,0,0,0,6,0,0,0,none,0.5282359859168153,-0.9739627407468061,0.22670813756230648
3153,7,7,7,7.7195035414350714,-72.99232560783857,5.631370426930648,0,0,0,0,7,0,0,0,none,0.891752251696369,-0.6066302050270953,0.7949841472311158
3154,0,0,0,0.8945628947225404,-43.53995176745396,0.21709905452120143,0,0,0,0,0,2,1,0,excess_dwell,0.0,0.2153976835048227,0.9765264143589544
3154,1,1,1,2.290479975981989,-40.676185938099245,0.6853238856196497,0,0,0,0,1,2,1,0,excess_dwell,1.3959170812594486,0.6329238015206384,0.7742140927861385
3154,2,2,2,3.3098296442197457,-53.10881361740282,1.9131275477575043,0,0,0,0,2,2,1,0,excess_dwell,1.0193496682377567,0.9419746723906259,-0.33568395340643387
3154,3,3,3,4.211304778664329,-56.845230099305326,2.7362684560949475,0,0,0,0,3,2,1,0,excess_dwell,0.901475134444583,0.3943167103537518,-0.918974608972302
3154,5,4,4,6.411553444024848,-57.437656336193015,3.7505606139995202,0,0,0,0,4,2,1,0,excess_dwell,2.200248665360519,-0.5720212459639636,-0.8202388031334744
3154,4,4,4,7.246038365768445,-62.86267213913456,3.6540261036504047,0,0,1,1,5,2,1,0,excess_dwell,0.8344849217435977,-0.490299579548069,-0.8715539698119599
3154,6,4,4,7.760037000100887,-54.078546066726155,3.4463700989403696,0,0,0,0,6,2,1,0,excess_dwell,0.5139986343324416,-0.3000808847000351,-0.9539137605872159
3154,7,4,4,9.055356287715517,-58.94120736163227,3.614011421690242,0,0,0,0,7,2,1,0,excess_dwell,1.29531928761463,-0.4550414554200097,-0.8904702543315186
3154,8,5,5,10.515279998873481,-61.814591329545415,4.101376938683172,0,0,0,0,8,2,1,0,excess_dwell,1.4599237111579644,-0.8190678324320286,-0.5736966845599669
3154,9,6,6,11.541131197687639,-70.81918654195313,4.855392798783767,0,0,0,0,9,2,1,0,excess_dwell,1.0258511988141574,-0.9897923673487865,0.14251690965666075
3154,10,7,7,12.54374614902095,-74.34167898505999,5.6894127964544134,0,0,0,0,10,2,1,0,excess_dwell,1.002614951333312,-0.5594917890861283,0.8288358932534252
3155,0,0,0,0.9595728782852326,-34.32433535003856,0.39755670351724626,0,0,0,0,0,2,1,0,mandatory_skip,0.0,0.387166757106347,0.9220097082958264
3155,1,1,1,2.010439444351586,-42.3905621647891,1.1915735514249761,0,0,0,0,1,2,1,0,mandatory_skip,1.0508665660663534,0.9289526435791318,0.37019857642533216
3155,2,3,3,2.674435171976109,-59.56927238178317,2.50840267844379,0,0,0,0,2,2,1,0,mandatory_skip,0.6639957276245227,0.591719343690777,-0.8061440431474738
3155,3,4,4,4.026843856542715,-56.61250936813282,3.1635472326007656,0,0,0,0,3,2,1,0,mandatory_skip,1.3524086845666066,-0.021952815356011908,-0.9997590079103787
3155,4,5,5,5.014396300468858,-65.93052193841658,4.05863196424338,0,0,0,0,4,2,1,0,mandatory_skip,0.9875524439261429,-0.7938044903805525,-0.6081730272312901
3155,5,6,6,5.844622824566935,-62.23579007230195,5.2962831502556735,0,0,0,0,5,2,1,0,mandatory_skip,0.8302265240980766,-0.8343222147201452,0.5512771009433205
3155,6,7,7,7.037126632607602,-74.39211769830116,6.00903982945836,0,0,0,0,6,2,1,0,mandatory_skip,1.1925038080406667,-0.2707244241402642,0.9626568891219355
3156,0,0,0,1.1406572353090387,-44.925500967901854,0.27635263842651203,0,0,0,0,0,2,1,0,excess_dwell,0.0,0.2728485014488253,0.9620570124774989
3156,1,1,1,1.8935959169308325,-47.20164639732706,0.7900456555442198,0,0,0,0,1,2,1,0,excess_dwell,0.7529386816217938,0.7103854061181889,0.7038128833534492
3156,2,2,2,2.825127875005967,-43.95840167427396,1.7104889642904408,0,0,0,0,2,2,1,0,excess_dwell,0.9315319580751344,0.99025883975946,-0.13923875278904232
3156,3,3,3,3.4336679899467857,-53.31089374809104,2.8365949707653764,0,0,0,0,3,2,1,0,excess_dwell,0.6085401149408187,0.30029096497758684,-0.9538476483971797
3156,4,3,2,4.9162058252067995,-55.03359971000539,2.676805949754688,0,1,0,1,4,2,1,0,excess_dwell,1.4825378352600138,0.44823214253448124,-0.8939171921374757
3156,5,3,3,5.792394595148199,-57.41577538664823,2.7619069635986406,0,0,0,0,5,2,1,0,excess_dwell,0.8761887699413995,0.37062856250620296,-0.9287811737188613
3156,6,3,3,6.665174587088772,-52.31804463589535,2.496692274913321,0,0,0,0,6,2,1,0,excess_dwell,0.8727799919405728,0.6011188281544899,-0.7991596551617035
3156,7,4,4,7.5938820728637655,-65.0549836202241,3.6356426468559118,0,0,0,0,7,2,1,0,excess_dwell,0.9287074857749937,-0.47419546083569253,-0.8804195959443571
3156,8,5,5,8.817582810538399,-67.05987147600973,4.288728685853478,0,0,0,0,8,2,1,0,excess_dwell,1.2237007376746334,-0.9115903036240611,-0.41109988851688095
3156,9,6,6,10.104312129696538,-68.91904008100103,5.0795325846807495,0,0,0,0,9,2,1,0,excess_dwell,1.2867293191581393,-0.9333564575426339,0.35895086455316627
3156,10,7,7,11.209656115332066,-73.39674506348425,5.664907761554873,0,0,0,0,10,2,1,0,excess_dwell,1.1053439856355283,-0.5796324308002628,0.8148780553951483
3157,0,0,0,0.5797275561174239,-42.32271746247157,0.3617916942101301,0,0,0,0,0,2,1,0,mandatory_skip,0.0,0.35395050786858684,0.935264154118808
3157,1,1,1,1.4621534209103428,-49.51268563506633,0.9122552352568214,0,0,0,0,1,2,1,0,mandatory_skip,0.882425864792919,0.7908858718284792,0.6119636735477902
3157,2,3,3,4.130956339796625,-56.58359975861384,2.5864728856606796,0,0,1,1,2,2,1,0,mandatory_skip,2.668802918886282,0.5270450872394106,-0.8498373232665191
3157,4,5,6,4.596183301242832,-64.46865840378678,4.366912426486223,0,1,0,1,3,2,1,0,mandatory_skip,0.46522696144620745,-0.9409141768068044,-0.33864511200366326
